id,x,y
332,28.4033,-3.57837
333,28.593,-3.73321
334,28.7363,-3.5108
335,28.749,-3.66368
336,34.3651,-3.52022
337,34.4587,-3.67172
338,34.723,-3.48448
339,34.6785,-3.64737
340,40.3021,-3.51607
341,40.5391,-3.67677
342,40.5867,-3.49706
343,40.7381,-3.62712
344,48.7006,-3.57112
345,48.8772,-3.78501
346,48.9186,-3.5447
347,48.999,-3.66677
348,52.6697,-3.50197
349,52.6596,-3.65628
350,52.8044,-3.57251
351,52.799,-3.70519
352,58.1836,-3.4494
353,58.0831,-3.5776
354,58.4352,-3.29131
355,58.2354,-3.55256
356,64.0048,-3.46009
357,63.9768,-3.52876
358,64.3119,-3.37683
359,64.1661,-3.52797
360,69.973,-3.46167
361,69.9759,-3.59316
362,70.34,-3.45341
363,70.1243,-3.6166
364,75.9129,-3.50609
365,75.9091,-3.63203
366,76.143,-3.60852
367,76.0324,-3.73648
368,81.329,-3.56375
369,81.3147,-3.67367
370,81.6159,-3.4797
371,81.5385,-3.62029
372,87.2308,-3.50281
373,87.2315,-3.621
374,87.481,-3.48028
375,87.4026,-3.63056
376,93.1389,-3.45109
377,93.139,-3.59526
378,93.3588,-3.43392
379,93.3403,-3.58424
380,101.457,-3.30687
381,101.439,-3.46701
382,101.685,-3.30297
383,101.567,-3.49175
384,105.388,-3.23864
385,105.354,-3.42404
416,0.257393,-4.55783
417,0.3527,-4.79346
418,0.525234,-4.54324
419,0.501411,-4.6769
421,7.83121,-4.58634
423,7.9706,-4.59956
424,8.02141,-4.74204
425,13.8149,-4.61792
426,13.9021,-4.82241
427,13.9656,-4.55251
428,14.0221,-4.68795
429,19.7064,-4.58691
431,19.8507,-4.59044
432,19.9014,-4.74886
433,25.5361,-4.58128
434,25.6499,-4.84904
435,25.6908,-4.70125
436,25.8447,-4.6841
437,31.6093,-4.64747
439,31.6731,-4.56088
440,31.8306,-4.68213
441,37.6078,-4.72111
442,37.6973,-4.79262
443,37.7347,-4.51945
444,37.8444,-4.63761
445,43.5105,-4.64399
446,43.6173,-4.894
447,43.6586,-4.57498
448,43.6872,-4.7441
449,48.9082,-4.62824
450,48.9268,-4.80152
451,49.0526,-4.57307
452,49.048,-4.73116
453,52.7132,-4.54879
454,52.7837,-4.65134
455,52.9374,-4.60724
456,52.8823,-4.83212
457,61.1382,-4.4407
458,61.1366,-4.59982
459,61.3573,-4.49251
460,61.2767,-4.68212
461,67.0711,-4.47732
462,67.0929,-4.60817
463,67.401,-4.47205
464,67.2808,-4.6053
465,73.0628,-4.48405
466,73.1378,-4.60512
467,73.2355,-4.53961
468,73.1707,-4.51399
469,78.3918,-4.54061
470,78.3414,-4.69977
471,78.5655,-4.62442
472,78.5324,-4.76289
473,84.3086,-4.51838
474,84.2513,-4.69066
475,84.2678,-4.67211
476,84.4159,-4.62339
477,90.189,-4.50416
478,90.1621,-4.65206
479,90.3489,-4.54352
480,90.2954,-4.50893
481,96.107,-4.40406
482,96.088,-4.54388
483,96.3404,-4.42258
485,101.518,-4.33754
486,101.382,-4.52296
487,101.706,-4.33483
488,101.558,-4.60519
489,105.363,-4.25663
490,105.309,-4.40637
521,0.407741,-5.6878
523,0.594789,-5.57751
524,0.589938,-5.73744
525,4.87939,-5.65448
527,5.05148,-5.62324
528,5.15083,-5.75413
529,10.8387,-5.62317
531,11.0282,-5.58619
532,11.0916,-5.71037
533,16.7581,-5.64044
535,16.9175,-5.63989
536,17.0527,-5.75453
537,22.6886,-5.60212
539,22.8769,-5.60092
540,22.9674,-5.71585
541,28.6451,-5.61779
543,28.8921,-5.58318
544,28.951,-5.72629
545,34.4899,-5.61693
547,34.7729,-5.55413
548,34.8804,-5.66821
549,40.4166,-5.55489
551,40.7827,-5.54772
552,40.8878,-5.67392
553,49.0163,-5.5906
555,49.2591,-5.57104
557,52.8136,-5.56317
559,52.9746,-5.62033
561,58.2542,-5.60543
563,58.4155,-5.44322
565,64.2191,-5.50466
566,64.1014,-5.65879
567,64.3588,-5.52147
569,70.1921,-5.52225
570,70.1386,-5.64174
571,70.3222,-5.59178
573,76.1021,-5.57471
574,76.019,-5.68908
575,76.2243,-5.65738
577,81.401,-5.61947
578,81.4334,-5.76864
579,81.5395,-5.67375
581,87.2813,-5.55609
582,87.2527,-5.6839
583,87.3813,-5.53135
585,93.3202,-5.53467
586,93.1901,-5.63366
587,93.3304,-5.47806
589,101.398,-5.38304
590,101.432,-5.52132
591,101.736,-5.3414
593,105.362,-5.26763
594,105.279,-5.4183
