time,latitude,longitude,altitude
1718963112.0973136,51.9416261,-2.3980088,106571.0
1718963112.2383325,51.941627499999996,-2.3980087,106568.0
1718963112.3389795,51.941629,-2.3980086,106579.0
1718963112.4599476,51.9416303,-2.3980083999999997,106570.0
1718963112.5808008,51.941631199999996,-2.3980080999999998,106579.0
1718963112.701755,51.9416326,-2.3980082,106618.0
1718963112.8427386,51.9416339,-2.3980075999999997,106584.0
1718963112.9634554,51.9416351,-2.3980079,106585.0
1718963113.0842988,51.9416369,-2.3980074,106588.0
1718963113.2050378,51.941638399999995,-2.3980071,106591.0
1718963113.345905,51.9416395,-2.3980069,106614.0
1718963113.4667482,51.941640199999995,-2.3980064999999997,106640.0
1718963113.5880625,51.9416411,-2.3980061999999998,106643.0
1718963113.7088425,51.9416425,-2.3980061,106636.0
1718963113.8294897,51.9416441,-2.3980059,106656.0
1718963113.9501982,51.9416454,-2.3980052,106655.0
1718963114.091065,51.9416466,-2.3980053,106643.0
1718963114.2121856,51.9416478,-2.3980049,106652.0
1718963114.3329017,51.941648799999996,-2.3980048,106670.0
1718963114.4545376,51.9416498,-2.3980045,106661.0
1718963114.5752308,51.9416507,-2.3980042999999998,106687.0
1718963114.7160778,51.941652,-2.3980041,106657.0
1718963114.8367808,51.941652999999995,-2.3980039,106668.0
1718963114.9776704,51.9416546,-2.3980039,106670.0
1718963115.118676,51.9416558,-2.3980037,106681.0
1718963115.1992898,51.9416569,-2.3980034999999997,106590.0
1718963115.3402638,51.941657899999996,-2.3980034,106616.0
1718963115.4610708,51.9416592,-2.3980032,106628.0
1718963115.5819883,51.941660299999995,-2.398003,106645.0
1718963115.7027426,51.9416611,-2.3980028,106669.0
1718963115.8434615,51.9416625,-2.3980025,106695.0
1718963115.9844706,51.9416637,-2.3980025,106703.0
1718963116.1056511,51.941665199999996,-2.3980022,106689.0
1718963116.2064478,51.941666399999995,-2.3980022,106698.0
1718963116.3475454,51.941667499999994,-2.3980018999999997,106705.0
1718963116.468582,51.9416685,-2.3980015999999997,106702.0
1718963116.5693376,51.9416697,-2.3980013,106724.0
1718963116.7304425,51.9416715,-2.398001,106708.0
1718963116.8312926,51.941672999999994,-2.3980009,106691.0
1718963116.9723449,51.941674299999995,-2.3980006,106678.0
1718963117.1735907,51.941675599999996,-2.3980004,106663.0
1718963117.3550262,51.9416783,-2.3980007,106688.0
1718963117.4555702,51.941679699999995,-2.3980006,106700.0
1718963117.5964649,51.9416808,-2.3980003,106729.0
1718963117.7374518,51.941682099999994,-2.3980004,106712.0
1718963117.8380642,51.9416836,-2.3980004999999998,106698.0
1718963117.9789236,51.941685299999996,-2.3980004,106663.0
1718963118.0996773,51.9416868,-2.3980002,106671.0
1718963118.2004132,51.941688199999994,-2.3980001,106658.0
1718963118.3416612,51.9416891,-2.3979996999999997,106683.0
1718963118.4623888,51.9416903,-2.3979993,106725.0
1718963118.6032581,51.9416911,-2.3979988999999997,106741.0
1718963118.7038755,51.941692599999996,-2.3979988,106745.0
1718963118.8446922,51.9416942,-2.3979983,106729.0
1718963118.965363,51.941695499999994,-2.3979979,106693.0
1718963119.0861852,51.941696799999995,-2.3979984,106679.0
1718963119.2068322,51.9416977,-2.3979980999999997,106669.0
1718963119.3276346,51.9416988,-2.397998,106665.0
1718963119.448435,51.9416995,-2.3979977,106674.0
1718963119.5892706,51.941700399999995,-2.3979976,106650.0
1718963119.7099826,51.941701099999996,-2.3979969999999997,106655.0
1718963119.830698,51.9417032,-2.3979969999999997,106675.0
1718963119.9714906,51.941704099999995,-2.3979961999999997,106671.0
1718963120.0924423,51.9417056,-2.3979956,106787.0
1718963120.2134318,51.941707099999995,-2.3979954,106797.0
1718963120.334132,51.941708399999996,-2.3979952,106762.0
1718963120.4551904,51.9417098,-2.3979954,106761.0
1718963120.576195,51.9417109,-2.3979952,106750.0
1718963120.697002,51.9417124,-2.3979954,106736.0
1718963120.8378575,51.9417134,-2.3979953,106731.0
1718963120.9586196,51.941714499999996,-2.3979947,106745.0
1718963121.0994892,51.941715599999995,-2.3979947,106760.0
1718963121.2013128,51.9417166,-2.3979944,106783.0
1718963121.3220534,51.9417173,-2.3979946,106784.0
1718963121.4630384,51.9417183,-2.3979942999999997,106784.0
1718963121.584008,51.9417191,-2.3979946,106777.0
1718963121.7048433,51.94172,-2.3979945,106782.0
1718963121.8257315,51.9417208,-2.3979942999999997,106796.0
1718963121.9469705,51.9417219,-2.3979941,106786.0
1718963122.1078694,51.9417233,-2.3979944,106730.0
1718963122.2287035,51.9417239,-2.3979945,106716.0
1718963122.329474,51.9417251,-2.3979945,106736.0
1718963122.4502065,51.9417264,-2.3979944,106770.0
1718963122.570993,51.9417274,-2.3979944,106772.0
1718963122.7123055,51.941728999999995,-2.3979939999999997,106776.0
1718963122.8330853,51.941730199999995,-2.3979937,106790.0
1718963122.9539838,51.9417312,-2.3979934,106777.0
1718963123.1150696,51.9417322,-2.397993,106768.0
1718963123.235856,51.9417336,-2.3979931,106758.0
1718963123.3367531,51.9417348,-2.3979931,106768.0
1718963123.4580455,51.941736299999995,-2.397993,106788.0
1718963123.5800622,51.941737499999995,-2.3979926,106783.0
1718963123.700864,51.9417389,-2.397993,106795.0
1718963123.8220627,51.9417397,-2.3979923,106807.0
1718963123.9628053,51.9417416,-2.397992,106848.0
1718963124.1035707,51.9417432,-2.3979915,106856.0
1718963124.22428,51.9417445,-2.3979918,106856.0
1718963124.3249173,51.941745499999996,-2.3979914,106879.0
1718963124.4659255,51.9417469,-2.3979909999999998,106915.0
1718963124.5866416,51.9417482,-2.3979909,106895.0
1718963124.7073772,51.9417492,-2.3979909,106891.0
1718963124.828159,51.9417507,-2.3979907,106850.0
1718963124.95072,51.9417519,-2.3979907,106804.0
1718963125.0916376,51.941753,-2.3979903,106778.0
1718963125.2126517,51.941754599999996,-2.3979897,106762.0
1718963125.333569,51.941756,-2.3979895,106752.0
1718963125.4745157,51.9417571,-2.3979892,106741.0
1718963125.575317,51.9417583,-2.3979888,106760.0
1718963125.716313,51.941759999999995,-2.3979881,106763.0
1718963125.816919,51.9417616,-2.397988,106756.0
1718963125.9581075,51.9417633,-2.3979877999999997,106783.0
1718963126.0989833,51.941764799999994,-2.3979873,106790.0
1718963126.1998258,51.941766099999995,-2.3979877,106857.0
1718963126.34092,51.9417665,-2.3979876,106892.0
1718963126.461895,51.9417669,-2.3979877999999997,106915.0
1718963126.5827653,51.941767399999996,-2.3979876,106912.0
1718963126.703506,51.941768499999995,-2.3979876,106917.0
1718963126.8445878,51.941769099999995,-2.3979881,106901.0
1718963126.9856164,51.9417701,-2.3979874,106909.0
1718963127.106371,51.9417712,-2.3979876,106878.0
1718963127.2074766,51.941772199999996,-2.3979877,106876.0
1718963127.3282301,51.9417731,-2.3979874999999997,106857.0
1718963127.4691567,51.9417742,-2.3979877999999997,106841.0
1718963127.589884,51.9417757,-2.3979873,106859.0
1718963127.7107623,51.9417773,-2.3979874,106864.0
1718963127.8320417,51.9417785,-2.3979869,106888.0
1718963127.9535463,51.9417799,-2.3979869,106907.0
1718963128.0944061,51.941781299999995,-2.3979866,106896.0
1718963128.2151606,51.9417829,-2.3979866,106881.0
1718963128.3358686,51.941784299999995,-2.3979861,106887.0
1718963128.4567435,51.941785599999996,-2.3979863999999997,106905.0
1718963128.5777009,51.9417866,-2.3979863,106883.0
1718963128.7186203,51.9417881,-2.3979857,106880.0
1718963128.8393528,51.941789799999995,-2.3979854,106884.0
1718963128.960034,51.9417914,-2.3979852,106878.0
1718963129.0809505,51.9417927,-2.3979851,106898.0
1718963129.242073,51.941793999999994,-2.397985,106887.0
1718963129.3226523,51.941795299999995,-2.3979847999999997,106889.0
1718963129.4637458,51.9417962,-2.3979842,106872.0
1718963129.5846913,51.9417974,-2.3979843,106839.0
1718963129.7257407,51.9417982,-2.3979842,106832.0
1718963129.846657,51.9417997,-2.3979836999999997,106851.0
1718963129.9675603,51.9418015,-2.3979836999999997,106836.0
1718963130.108464,51.941803199999995,-2.3979835,106843.0
1718963130.2291415,51.941804399999995,-2.3979828999999997,106858.0
1718963130.329874,51.941805699999996,-2.397983,106866.0
1718963130.471089,51.9418067,-2.3979825,106874.0
1718963130.5917642,51.9418078,-2.3979820999999997,106902.0
1718963130.7138886,51.941809199999994,-2.3979817,106902.0
1718963130.8349047,51.941810399999994,-2.3979811,106909.0
1718963130.9556038,51.941811799999996,-2.3979809999999997,106903.0
1718963131.0966067,51.941812899999995,-2.3979806999999997,106945.0
1718963131.2378566,51.9418144,-2.3979801999999997,106937.0
1718963131.3386776,51.9418155,-2.3979805,106937.0
1718963131.4595203,51.941817199999996,-2.39798,106975.0
1718963131.6007016,51.9418182,-2.39798,106958.0
1718963131.721398,51.941818899999994,-2.3979797,106958.0
1718963131.842083,51.9418191,-2.3979798999999997,106964.0
1718963131.9627914,51.9418186,-2.3979798999999997,106959.0
1718963132.103955,51.9418188,-2.3979794,107036.0
1718963132.2247703,51.941818899999994,-2.3979794,107035.0
1718963132.345477,51.9418191,-2.3979793,107036.0
1718963132.4661899,51.941818999999995,-2.3979793,107036.0
1718963132.5871873,51.941818999999995,-2.3979794,107033.0
1718963132.707852,51.941818899999994,-2.3979794,107033.0
1718963132.828874,51.941818999999995,-2.3979794,107037.0
1718963132.969702,51.941818999999995,-2.3979793,107037.0
1718963133.1105983,51.941818999999995,-2.3979794,107030.0
1718963133.211493,51.941818899999994,-2.3979793,107036.0
1718963133.3321922,51.941818999999995,-2.3979794,107032.0
1718963133.4529362,51.941818999999995,-2.3979794,107028.0
1718963133.59403,51.941818999999995,-2.3979794,107025.0
1718963133.7147896,51.941818899999994,-2.3979794,107024.0
1718963133.8356876,51.941818999999995,-2.3979794,107027.0
1718963133.956625,51.941818999999995,-2.3979794,107024.0
1718963134.097797,51.941818899999994,-2.3979793,107034.0
1718963134.218716,51.941818899999994,-2.3979794,107026.0
1718963134.3394372,51.941818999999995,-2.3979794,107026.0
1718963134.4603412,51.941818999999995,-2.3979794,107030.0
1718963134.5810764,51.941818999999995,-2.3979794,107030.0
1718963134.72196,51.941818899999994,-2.3979793,107027.0
1718963134.8428037,51.941818899999994,-2.3979794,107030.0
1718963134.9636316,51.941818999999995,-2.3979793,107040.0
1718963135.1045656,51.941818899999994,-2.3979794,107035.0
