id,x,y
326,16.5791,-3.30882
327,16.8101,-3.72556
328,22.311,-3.3886
329,22.692,-3.89793
330,22.5242,-3.4531
331,22.9269,-3.78486
332,28.2693,-3.42251
333,28.7253,-4.04686
334,28.392,-3.41653
335,28.9973,-3.86711
336,34.2182,-3.3495
337,34.5355,-3.93622
338,34.4313,-3.35895
339,34.8927,-3.86873
340,40.2115,-3.47632
341,40.6924,-3.93338
342,40.3618,-3.30828
343,40.8508,-3.65916
344,48.5209,-3.40481
345,49.0763,-3.6627
346,48.8131,-3.39691
347,49.16,-3.43
348,52.4418,-3.27905
349,52.7506,-3.46871
350,52.7811,-3.42132
351,52.7626,-3.62995
352,58.3271,-3.53124
353,57.9696,-3.59512
354,58.6423,-3.43686
355,58.287,-3.71488
356,63.8854,-3.49945
357,63.9404,-3.53301
358,64.4798,-3.4111
359,64.1994,-3.71463
360,70.0106,-3.46283
361,69.9639,-3.59134
362,70.4764,-3.44489
363,70.1617,-3.67357
364,75.9934,-3.47247
365,75.8902,-3.62722
366,76.4685,-3.70052
367,76.0911,-3.66084
368,81.2681,-3.36578
369,81.4853,-3.5243
370,82.0878,-3.73369
371,81.631,-3.65475
372,87.3621,-3.4471
373,87.4905,-3.58505
374,88.0614,-3.43383
375,87.5363,-3.68154
376,93.3174,-3.44501
377,93.2352,-3.61313
378,93.8852,-3.22251
379,93.5274,-3.60488
380,101.409,-3.29895
381,101.72,-3.46905
382,102.232,-3.34387
383,101.786,-3.5665
384,105.511,-3.22809
385,105.621,-3.42297
416,-0.133208,-4.61375
417,0.2748,-4.73842
418,0.435786,-4.40742
419,0.257598,-4.6605
421,7.50149,-4.67208
423,7.62242,-4.56225
424,8.14105,-4.69825
425,13.5977,-4.538
426,13.8676,-4.86243
427,13.6067,-4.49425
428,14.1131,-4.70569
429,19.4486,-4.69981
431,19.629,-4.49478
432,20.0447,-4.78788
433,25.3716,-4.54689
434,25.6739,-4.9845
435,25.431,-4.91469
436,25.9448,-4.89916
437,31.4927,-4.64893
439,31.4938,-4.49981
440,31.8677,-4.8235
441,37.7277,-4.76631
442,37.815,-4.93524
443,37.5147,-4.33061
444,38.0003,-4.80026
445,43.4668,-4.66648
446,43.69,-4.87217
447,43.4747,-4.41988
448,43.6986,-4.61423
449,48.785,-4.41216
450,49.1066,-4.81409
451,48.8408,-4.38727
452,49.2339,-4.8097
453,52.657,-4.7401
454,52.9099,-4.50964
455,52.9038,-4.3116
456,52.8383,-4.79437
457,61.0107,-4.46493
458,61.1158,-4.73148
459,61.3853,-4.44022
460,61.3019,-4.78376
461,67.086,-4.47863
462,67.0186,-4.74007
463,67.4219,-4.49749
464,67.3184,-4.7757
465,73.0508,-4.50895
466,73.3044,-4.69926
467,73.2046,-4.38555
468,73.2719,-4.74058
469,78.3343,-4.42734
470,78.3802,-4.72222
471,78.6517,-4.40238
472,78.6155,-4.65994
473,84.2424,-4.41069
474,84.3192,-4.62181
475,84.4559,-4.41745
476,84.5497,-4.71441
477,90.3231,-4.47668
478,90.2814,-4.62792
479,90.4342,-4.4006
480,90.4816,-4.70155
481,96.2058,-4.39008
482,96.1998,-4.58075
483,96.5115,-4.33541
485,101.748,-4.42742
486,101.682,-4.52506
487,102.125,-4.56234
488,101.79,-4.63728
489,105.474,-4.18936
490,105.501,-4.54556
521,0.293778,-5.47774
523,0.294017,-5.4811
524,0.468287,-5.59338
525,4.44578,-5.57345
527,4.8981,-5.52187
528,5.11463,-5.72737
529,10.5707,-5.72174
531,11.0049,-5.58521
532,11.0833,-5.6948
533,16.6254,-5.8129
535,16.9639,-5.66527
536,17.043,-5.82324
537,22.3986,-5.67437
539,22.8491,-5.75435
540,23.2019,-5.8413
541,28.6219,-5.49756
543,29.0309,-5.72518
544,29.0815,-5.86907
545,34.2774,-5.55355
547,34.851,-5.71815
548,35.0566,-5.84973
549,40.3824,-5.60425
551,41.0174,-5.67005
552,41.0718,-5.75795
553,49.2015,-5.54648
555,49.4015,-5.24912
557,52.8079,-5.34517
559,52.9869,-5.39082
561,58.2245,-5.59532
563,58.4222,-5.4895
565,64.098,-5.53484
566,64.1135,-5.7697
567,64.3903,-5.49328
569,70.1695,-5.51211
570,70.1761,-5.7
571,70.3781,-5.535
573,76.0771,-5.48606
574,76.0672,-5.64547
575,76.2819,-5.28898
577,81.412,-5.42769
578,81.5178,-5.72719
579,81.5844,-5.42619
581,87.2864,-5.50026
582,87.3534,-5.69417
583,87.4702,-5.29408
585,93.4987,-5.59409
586,93.3247,-5.63764
587,93.4945,-5.44632
589,101.793,-5.4724
590,101.625,-5.585
591,102.003,-5.41171
593,105.536,-5.26438
594,105.49,-5.4921
