id,x,y
611,129.895,-1.03896
613,135.671,-1.01755
614,135.689,-1.16195
615,135.841,-0.957821
616,135.948,-1.0939
617,141.675,-0.953185
618,141.707,-1.09232
619,141.852,-0.910025
621,149.092,-0.794987
622,149.146,-0.944707
623,149.296,-0.739076
624,149.202,-0.982588
