time,x,y,theta
1732883380.123804,36.241264,2.684600,0.025680
1732883380.223391,36.341595,2.726157,0.027223
1732883380.323216,36.407692,2.700208,0.030714
1732883380.423225,36.527603,2.708192,0.027387
1732883380.523359,36.626091,2.702713,0.029004
1732883380.623658,36.720284,2.746178,0.033637
1732883380.723751,36.806488,2.757710,0.036633
1732883380.823937,36.930157,2.739935,0.062490
1732883380.923680,37.001846,2.764508,0.095267
1732883381.023322,37.022598,2.797375,0.139790
1732883381.123479,37.000381,2.787489,0.154054
1732883381.224138,36.956509,2.729766,0.157232
1732883381.324538,36.945210,2.706612,0.162747
1732883381.424685,36.969070,2.776160,0.153566
1732883381.524703,36.952736,2.752242,0.156311
1732883381.624594,36.953335,2.762785,0.156346
1732883381.724383,36.966206,2.756466,0.156297
1732883381.824127,36.976089,2.752482,0.157448
1732883381.923916,36.966579,2.756533,0.157562
1732883382.023707,36.964748,2.769239,0.154376
1732883382.123647,36.949276,2.755995,0.157745
1732883382.223618,36.943279,2.769012,0.155233
1732883382.323675,36.963860,2.767900,0.155005
1732883382.423748,36.969273,2.780160,0.152627
1732883382.523788,36.949356,2.764572,0.155501
1732883382.623880,36.965435,2.791744,0.147970
1732883382.724032,36.983582,2.764752,0.145753
1732883382.824253,37.013187,2.781312,0.135685
1732883382.924318,37.071815,2.797285,0.122291
1732883383.024310,37.145950,2.794875,0.116853
1732883383.124106,37.235954,2.810815,0.116573
1732883383.224066,37.316807,2.815360,0.110958
1732883383.323908,37.407310,2.836746,0.113271
1732883383.423893,37.504601,2.842725,0.105122
1732883383.523913,37.581955,2.791368,0.102693
1732883383.623993,37.705414,2.910045,0.086823
1732883383.723813,37.833084,2.866133,0.092003
1732883383.823829,37.962399,2.863036,0.095415
1732883383.923827,38.084675,2.877891,0.097414
1732883384.023956,38.183578,2.868961,0.094059
1732883384.124125,38.332462,2.901068,0.086935
1732883384.224119,38.428848,2.905972,0.085468
1732883384.324161,38.556435,2.927234,0.077851
1732883384.424144,38.680969,2.931668,0.078202
1732883384.523968,38.782684,2.935678,0.068938
1732883384.624166,38.945301,2.962612,0.058577
1732883384.723869,39.037781,2.967458,0.063668
1732883384.823770,39.156548,2.949123,0.061143
1732883384.923752,39.234097,2.946466,0.053222
1732883385.023821,39.335125,2.987322,0.049522
1732883385.123826,39.421783,3.002099,0.044172
1732883385.223975,39.525131,2.957456,0.048009
1732883385.324041,39.646759,2.956125,0.042436
1732883385.423943,39.757603,3.021606,0.039681
1732883385.523920,39.821274,2.991443,0.045336
1732883385.624115,39.927177,3.016815,0.036754
1732883385.723993,40.015621,3.021894,0.042973
1732883385.823980,40.106186,3.052626,0.033695
1732883385.923963,40.177963,3.038342,0.042380
1732883386.023973,40.310780,3.085694,0.033718
1732883386.124135,40.374706,3.052910,0.038194
1732883386.224252,40.512478,3.064427,0.034290
1732883386.324220,40.586327,3.058975,0.036736
1732883386.424127,40.748100,3.114469,0.028862
1732883386.524047,40.825016,3.098087,0.033824
1732883386.624013,40.934555,3.113447,0.033263
1732883386.723919,41.020702,3.084782,0.037276
1732883386.823999,41.101330,3.087227,0.035264
1732883386.923940,41.212723,3.121458,0.039643
1732883387.023947,41.324085,3.093261,0.035985
1732883387.123980,41.458977,3.159901,0.037347
1732883387.223890,41.590115,3.122909,0.045858
1732883387.324057,41.717606,3.153382,0.037830
1732883387.424158,41.827633,3.154623,0.041583
1732883387.524377,41.929611,3.180010,0.034103
1732883387.624203,42.023605,3.188140,0.044724
1732883387.724084,42.135391,3.178897,0.054379
1732883387.823944,42.246216,3.210895,0.060883
1732883387.923929,42.367184,3.202629,0.073003
1732883388.024064,42.490673,3.200995,0.071398
1732883388.124027,42.599590,3.272934,0.073059
1732883388.223963,42.704651,3.254539,0.081621
1732883388.323881,42.857513,3.298179,0.083953
1732883388.424023,42.992203,3.328370,0.082098
1732883388.524007,43.096916,3.317797,0.083134
1732883388.624044,43.232113,3.308847,0.087052
1732883388.724003,43.356823,3.315688,0.094503
1732883388.824119,43.513721,3.354748,0.085317
1732883388.924210,43.598991,3.325967,0.082939
1732883389.024340,43.722271,3.382823,0.079931
1732883389.124208,43.806503,3.338327,0.081978
1732883389.224253,43.921486,3.361125,0.074647
1732883389.324109,43.989758,3.365018,0.084535
1732883389.423995,44.076492,3.393502,0.078267
1732883389.523969,44.231846,3.402161,0.076391
1732883389.623933,44.322792,3.391933,0.075823
1732883389.723801,44.455326,3.413864,0.072171
1732883389.823864,44.590683,3.412351,0.069968
1732883389.923969,44.673450,3.433949,0.066745
1732883390.023907,44.761200,3.429974,0.068610
1732883390.123992,44.883980,3.452150,0.067431
1732883390.224067,44.939121,3.463779,0.068355
1732883390.324071,45.047142,3.470518,0.065109
1732883390.424124,45.084774,3.454525,0.072093
1732883390.524122,45.258904,3.425041,0.071282
1732883390.624145,45.390671,3.460941,0.062363
